,0
0,5.716066330799611
1,4.455997328876501
2,4.676544475166063
3,7.69438420440137
4,4.961652512955625
5,5.7255822149848585
6,5.971819805615461
7,5.24152324662449
8,5.552266978655211
9,4.814478366465795
10,5.5460280939140185
11,5.39828892207387
12,5.00408413158083
13,4.925364182115931
14,5.236968413041885
15,6.004610523127794
16,5.249069894277948
17,4.594949869627808
18,5.582688104814816
19,4.927132939360528
20,5.226616559771983
21,5.098206413610339
22,4.757517777890338
23,5.148932592646696
24,6.571374757647853
25,4.694746697357354
26,5.83614155344087
27,5.432674471135476
28,4.877818526029461
29,6.593396951387763
30,5.603935338491899
31,5.302743893922231
32,6.042558165778374
33,6.146173942059021
34,5.201235238263015
35,5.894859670370105
36,5.8923944065453
37,5.36093646916881
38,6.1920572216380565
39,4.853109643440885
40,5.302125652987435
41,5.018016294943256
42,5.20701305127973
43,6.44680737284605
44,5.809989426950166
45,5.37497647739656
46,5.470823948719559
47,5.147827903923806
48,4.5527154630631195
49,5.147410787507565
50,5.129699254865563
51,5.23754992498673
52,5.322998692319481
53,5.02654769465358
54,5.816324391642084
55,5.5298761284691125
56,5.208255007296251
57,4.262652971166158
58,5.427507206824501
59,4.911665106252843
60,5.495419970189514
61,5.462963307767297
62,5.273998944437573
63,5.006727604139409
64,5.6421244751508475
65,5.473007730456373
66,4.538151017432131
67,6.435558851681056
68,5.462444420156563
69,4.81333542797689
70,5.043819357492528
71,5.230524696279656
72,5.302964447945985
73,5.04432159968314
74,6.00917497893346
75,5.491280138241562
76,6.625219107954157
77,5.445686725767988
78,5.272030972366779
79,4.877988960231173
80,4.3606602376102375
81,4.375441925629653
82,4.735520083697149
83,5.145807353482494
84,7.153730588139819
85,4.9143227988144185
86,5.528640018835609
87,6.433457742603197
88,6.963722084266711
89,4.128552569858437
90,5.73954556624832
91,5.084749420444474
92,5.336526834687582
93,5.638671755112712
94,4.832138180004039
95,4.648856192381978
96,5.386561671573554
97,5.111344463587938
98,5.04610140384838
99,4.79999724014466
100,5.021110764562273
101,4.90541830933294
102,5.242265601480626
103,5.440371371012509
104,5.169156005286827
105,4.841313087629615
106,5.715048391246197
107,4.753644179914262
108,5.416940241276798
109,5.764078184870579
110,5.568401221152106
111,4.284554211073081
112,5.7988212692323
113,5.09282944167282
114,6.032843827497859
115,4.831256414334266
116,5.422419356970168
117,5.728933445198672
118,5.47255208231003
119,5.004652070566706
120,4.63599540909241
121,5.0832530116144365
122,5.308587854368739
123,5.487763255675066
124,5.3404848811553975
125,6.461825138500923
126,5.611825561865071
127,6.681800099852659
128,4.469593588114149
129,4.935502303830531
130,5.200886768100805
131,6.087834522979912
132,4.948171318107264
133,5.043265223197508
134,5.6774451983982805
135,5.829580952043703
136,5.546749584802932
137,6.039424578361517
138,5.653246446163942
139,5.106781986738497
140,5.351452497077201
141,5.491254541066773
142,6.559222583409229
143,5.675353616148145
144,5.394649086683464
145,6.069104168139682
146,5.310147991338195
147,4.662380179706338
148,6.013112379319611
149,5.366206890667006
150,6.04617081359209
151,5.777754292062859
152,5.2143191270439555
153,5.095739479063469
154,5.0816960503571025
155,5.182810326613523
156,6.152534317330628
157,5.59016382872946
158,5.159421831833404
159,4.752545690077807
160,5.102940892640614
161,5.081357402809157
162,5.403068105735829
163,4.876003773873404
164,5.023694733221597
165,6.568974081763339
166,5.552036937092557
167,5.353383442049291
168,5.700937771721106
169,4.522642105053694
170,5.1165724254829374
171,5.664183234010022
172,5.759851823847429
173,5.58168565271319
174,6.106497081949828
175,5.422167839562894
176,5.176876516918523
177,5.903237545220407
178,6.032531240999895
179,5.000949988234509
180,5.333294002604274
181,4.8220013493926865
182,5.0961837553821585
183,4.698569341823571
184,5.694656510568779
185,6.482982303831077
186,4.994711353776958
187,5.376540624451648
188,6.564286877049129
189,4.757391589893508
190,5.598711845748753
191,5.872998542576368
192,5.21179663407517
193,5.381428195342927
194,5.229441524308291
195,5.139627875820306
196,4.489441132924285
197,6.479922939119998
198,5.916946747395631
199,6.309077567039237
