,0
0,5.896261820341617
1,6.181792289577072
2,5.244493708281459
3,5.096467450863197
4,4.657053248827097
5,5.570680761695488
6,4.443500506775499
7,5.509486748756158
8,5.635076291039825
9,5.403047156675772
10,5.820752338322107
11,5.459593759372789
12,4.736328964438939
13,5.5059377730674255
14,4.075065803034121
15,5.976335017381096
16,4.997641348864705
17,5.2906887602243415
18,5.151122485424851
19,5.73663115623357
20,5.3471963991044085
21,5.2056618614530406
22,5.249640784074663
23,5.472385028380457
24,5.162896003706354
25,5.121084232859081
26,4.4854779740897035
27,5.3269540476477415
28,5.590589050946565
29,4.608630982774907
30,4.9455851838498415
31,4.9190186404671765
32,5.2298266618524885
33,5.476298577323171
34,5.6481255629422575
35,5.219204927304244
36,5.133991172627686
37,5.223326721310016
38,5.375191507424518
39,5.333516424899198
40,4.854613039833365
41,6.129377657924059
42,6.33663341847015
43,7.133739522714905
44,5.286215876178934
45,5.322770450915531
46,5.071761558962542
47,4.9933448938689455
48,5.3391178872071094
49,6.101754008427095
50,6.946901838852779
51,5.726184534445965
52,4.963934349943243
53,4.526902824021596
54,5.490416125630412
55,5.407091622308343
56,5.710876832928701
57,4.864656624174536
58,5.219727610641153
59,5.973407990667923
60,6.014108923621081
61,5.675491084667922
62,4.752159960534558
63,4.55082429787026
64,5.5607258323367335
65,5.7016920560177615
66,5.277528183588661
67,5.378872115398554
68,5.033700725234384
69,5.861794993768182
70,4.679780901003633
71,5.319586284611976
72,5.045211125237647
73,5.230539772672719
74,5.1222396150824085
75,6.089254936479804
76,5.179160450937426
77,4.822172235241677
78,5.45881984441585
79,5.106557597090946
80,5.323312927783367
81,4.552122078289388
82,5.159254356538346
83,6.115800037269503
84,4.744523145445738
85,6.741566082882771
86,4.9378222646575125
87,5.947644051296855
88,6.06608446505156
89,6.944354638475437
90,6.0953687944963795
91,4.872174255998445
92,5.555617503601132
93,5.952896540380909
94,5.66153495659596
95,5.115151649869567
96,4.535493087602748
97,5.163382922688071
98,5.383746586086077
99,5.443097643654034
100,5.387437656308684
101,4.746165732963656
102,5.580015729537107
103,4.6985814632752465
104,5.314121116000289
105,5.900491109200712
106,4.517600459147905
107,4.782596175264831
108,5.889546417485689
109,4.927084428114276
110,4.577107913989727
111,6.948322310276127
112,5.305507275630764
113,4.6088281486448315
114,5.076347157851341
115,5.61257090687835
116,4.561736693728748
117,5.91636097957298
118,5.307546700592608
119,5.9890603529994815
120,4.924671765126175
121,5.825747134262409
122,5.487949160952132
123,6.294666687422858
124,5.413204185596601
125,4.878569777990407
126,5.646660894461952
127,4.894256062464438
128,5.164395726617817
129,4.652845316941003
130,4.961560384856501
131,5.5409324967486455
132,5.40636067891188
133,4.9841193726774025
134,4.333034479732045
135,5.763188920178571
136,5.682503277754647
137,5.337664727154039
138,6.666730632671307
139,5.496392414578888
140,5.552052180682228
141,5.462833443060242
142,5.004571000403184
143,5.390368379485912
144,6.713224078971607
145,5.051477636730439
146,4.570130613490917
147,6.016762531155015
148,4.895922833011246
149,5.956624689881724
150,5.182955770706427
151,5.545781125536518
152,5.137818737356242
153,6.185144912254578
154,5.468705547202079
155,5.2347796761067285
156,6.13440911549572
157,6.074983089630731
158,5.212428922966383
159,5.104092363085853
160,5.242276434360982
161,4.570535692136416
162,5.249526388413702
163,5.675256717341769
164,4.8822483244209245
165,5.737276115902792
166,4.938747160261343
167,5.511807386126783
168,5.341408236880242
169,5.63641765607707
170,5.2499185439795495
171,5.778271070440455
172,5.128546066230221
173,5.15059097497588
174,6.2396376984817925
175,5.209421997703193
176,4.45534631904342
177,5.975878626196774
178,4.643937729362075
179,5.108399689883485
180,5.94076674357556
181,5.176049415596795
182,6.72826015769965
183,5.5345464185955775
184,5.47878503366089
185,5.294655942613259
186,5.15196536017333
187,4.726502805504966
188,5.078694248084206
189,4.900987170117447
190,4.905200226146231
191,4.972090141547859
192,4.654430709311902
193,5.677039538899952
194,6.212168791225723
195,5.939480283217431
196,4.703148015997052
197,4.859239853562656
198,5.7639707538902965
199,4.992436420073128
200,5.9478546295105055
201,6.30822956938239
202,5.473807240619213
203,6.116475359241518
204,5.230955726655138
205,5.122617590599044
206,4.4374850762600815
207,5.30430924177154
208,6.230562596486034
209,5.346429035989771
210,4.739238107418079
211,5.936372829633501
212,5.0572653915444405
213,5.430351431436138
214,4.861473392977364
215,5.1995037523348655
216,4.881647312223458
217,4.904190971111611
218,5.006733297262342
219,6.02951079782942
220,5.743287028176259
221,5.5688431072476465
222,5.368587755841397
223,5.832205556545232
224,5.519107562907582
225,4.695307844670809
226,5.34767397044031
227,4.989903783710243
228,5.357856534540074
229,5.636158852654607
230,4.47853999566617
231,5.151378875242624
232,5.378176021250555
233,5.434393723603868
234,5.521116717004578
235,5.8345324275921175
236,5.454865938767173
237,6.336441644295313
238,5.61456258300725
239,5.397259209543998
240,5.81913540160325
241,5.24596248674398
242,5.334331946219079
243,5.788713629296997
244,5.060338797518864
245,6.149237791659213
246,5.947257376940376
247,5.635795331375826
248,4.794806824253672
249,5.933720455706121
250,5.310703465797356
251,5.579505332845532
252,4.613373422686164
253,4.712692745008989
254,4.865547810452857
255,5.363457590256533
256,5.9504382913565195
257,5.256973907124489
258,5.271420152452778
259,5.27360277008703
260,5.001752265182066
261,5.70786265181447
262,4.272027974879671
263,6.651221481087417
264,5.615835374512218
265,4.881108063256243
266,5.257941534353239
267,6.063341754739139
268,7.599879043980689
269,5.25287627150884
270,4.477673366808992
271,4.919034954498845
272,5.052629973300538
273,5.428429730744994
274,5.445032522486157
275,5.157710101502771
276,5.1464547313648605
277,5.1288007989477045
278,5.423598953844128
279,5.269884159338168
280,4.724890051479798
281,5.014947040045938
282,5.987570466419647
283,5.297591834205018
284,5.67205393132679
285,4.6030901338451375
286,4.934778878012501
287,6.504009309732633
288,5.684190678184923
289,4.991365371086859
290,5.090330771777215
291,4.76612001104379
292,4.700698363545681
293,5.069391232152198
294,5.7564673987633945
295,5.598933303543499
296,4.642434332232045
297,4.913683434475364
298,5.672415186065334
299,4.39727310106755
300,6.22133592250063
301,4.496646596202455
302,3.918100893258983
303,5.5410099750534965
304,5.447197441059422
305,5.012370184792269
306,5.456940254493033
307,4.7312109723859255
308,5.309000505873701
309,4.85038931840692
310,6.028165703702888
311,5.389684657599514
312,5.185674015604256
313,5.24688263002929
314,5.333379971712085
315,5.274805627426453
316,5.274648068641735
317,5.318291826224093
318,5.582881464279931
319,5.5526266457571145
320,4.745108840033749
321,5.837082680964746
322,4.838489174630176
323,5.665071773402462
324,5.026263113515308
325,5.076245026150957
326,4.573364507431862
327,4.909445405914157
328,5.96207047696437
329,5.243589322663833
330,5.456272857226955
331,5.500785697360865
332,5.291012999590459
333,4.8463986505386085
334,5.244653733579675
335,4.860232182961659
336,5.749266076190385
337,5.095380049165937
338,6.317174577879317
339,6.659676373214042
340,5.124842129041342
341,5.20792126765593
342,5.831085547160298
343,4.810900070184034
344,5.346830383335807
345,5.577716277840215
346,5.63457269476615
347,5.666276303275396
348,5.158855125811579
349,5.256684039273228
350,5.902383233792366
351,5.087158358486172
352,5.16408326653433
353,5.7883459199620635
354,6.451066594972368
355,6.084989152405757
356,4.944405763067553
357,5.296427675792332
358,5.0198023388973665
359,5.522984900422809
360,5.020379078041137
361,6.300210711878265
362,5.170443952974801
363,4.840691930232605
364,4.649694294092689
365,4.845969806398297
366,5.472791213009962
367,5.5470702500056985
368,5.973687238236066
369,5.360209463602821
370,5.725517149664394
371,5.089968346946297
372,4.7252720354378654
373,6.155104185825517
374,5.2044176810620515
375,5.07837751107093
376,4.521962587052231
377,4.7070243579465
378,4.174366946207117
379,5.789899127114424
380,5.280005600460663
381,5.7044794927304014
382,4.636055745677808
383,5.234692767975252
384,4.733509325070449
385,5.314927568604939
386,5.341299432465218
387,5.930183725498938
388,5.382269307234606
389,5.736734258619476
390,5.024100588333487
391,5.190976386880238
392,5.127039851823586
393,5.280214783254845
394,5.650855194830123
395,5.665830443470594
396,5.293751024500115
397,5.15570220618759
398,6.043699541708987
399,5.092080767130977
400,5.077908506821674
401,6.200286495335384
402,6.382191679305506
403,4.9549170678681
404,6.486570838556306
405,5.862766938426766
406,5.889273371453026
407,6.028562582131505
408,5.380774111929151
409,5.634160875669167
410,5.5378236053063485
411,5.0040010545473255
412,4.897407880225675
413,4.7328696116365325
414,5.222905453480908
415,5.199722412299523
416,5.69352326782899
417,4.4951079512997545
418,6.0721179013103805
419,5.862436427473484
420,4.8916658593380955
421,5.007697572086387
422,5.798559927942697
423,5.569882649177456
424,4.946073291693011
425,4.0839068505479075
426,5.069440257772925
427,5.0818995731612135
428,5.277651226057007
429,5.168716150455213
430,5.816282237352234
431,5.523875864040144
432,5.9873256272089925
433,4.922024377886239
434,5.182804945510825
435,5.866455037796511
436,5.3265166004052755
437,5.559403816657873
438,4.893371184576852
439,6.0030336559097375
440,5.203981353071569
441,4.910967955327665
442,6.237266735266126
443,6.685437143485623
444,5.220800450101939
445,5.441450681770627
446,6.14416729835089
447,5.162724064455947
448,4.958862919756764
449,5.35932317756757
450,4.848618849704223
451,5.268787143541517
452,5.978813428855686
453,5.465961114226093
454,5.378968550345876
455,4.979817277744345
456,5.336343526576611
457,5.6174623419811525
458,5.730619468203626
459,4.812811825155644
460,4.626256069323462
461,5.564905003059814
462,5.2506648681456625
463,5.291667249936748
464,4.876005594764009
465,5.314537802258134
466,5.418166476279359
467,5.447527981376248
468,5.354307840512787
469,5.781259675901012
470,5.356694223217106
471,5.296001899338449
472,5.0001275389728495
473,4.846241750398503
474,4.791579867719525
475,5.662472500606557
476,6.079651718334365
477,5.105502183178054
478,4.88382782213999
479,5.684843770649578
480,4.762544721329438
481,4.885560559202842
482,4.407333387034555
483,4.7698752409658844
484,5.721577696810147
485,4.612990761268975
486,5.3760080930286485
487,5.120329697592553
488,4.859698425946177
489,5.588751061784591
490,5.7172226694383745
491,5.7441097706534165
492,5.277245534703811
493,5.373202284914753
494,4.551990523360978
495,5.6945750106813495
496,5.024304046536223
497,5.429377997790868
498,5.5982716020703345
499,5.306592242849111
500,5.799871518075493
501,4.200523800225552
502,4.577910237300632
503,5.279616748210034
504,5.260966016893443
505,4.9521207670913245
506,5.024931050569779
507,5.586344409439251
508,5.603944182885947
509,5.206318243562411
510,4.898727535556044
511,6.557927677264912
512,5.71971004226208
513,5.663595944427234
514,4.876076500368033
515,5.307566440059228
516,4.473908625764749
517,5.2052047132804
518,6.442962341613943
519,4.779702514033392
520,5.464425023957848
521,6.588174031526613
522,5.267603121697139
523,4.29801908874669
524,5.807320463793487
525,6.00797818711703
526,5.0297580424924035
527,4.988623570796369
528,5.454664746048461
529,5.195755046991476
530,5.884528669135206
531,5.928050657373617
532,4.927841287664979
533,5.801102290573316
534,5.336371665615866
535,4.552023657778453
536,5.8815997340436885
537,4.654568100152107
538,4.917201669097004
539,5.103609144749438
540,5.602430927611421
541,5.052241064238842
542,5.667080210300218
543,5.751377195784609
544,5.476878569105402
545,5.713565848316941
546,4.930456084367996
547,5.216112371255716
548,5.178812108961314
549,5.245692770965214
550,5.958550992969246
551,5.5111446908869715
552,5.316315689404689
553,5.324983905015484
554,5.837851499930602
555,4.557468529440606
556,4.816903309515744
557,6.443822013948248
558,5.470277459751628
559,6.182412213659269
560,5.11077531266022
561,5.8623393856525805
562,5.137623017276402
563,5.203314122727478
564,4.447864293071498
565,6.14374686606618
566,6.0010913574053415
567,6.448589060534162
568,5.299759927017284
569,5.452677039275476
570,5.4898668886923385
571,4.929252850695578
572,4.9359970578866665
573,5.546400630810951
574,6.174226431970533
575,4.788074300500008
576,6.02024444740451
577,5.767992940465691
578,5.933027640615549
579,6.235138897818217
580,4.678566838381607
581,4.778085519139468
582,5.765005260595087
583,5.191787877134082
584,5.214425806541224
585,5.36753634056519
586,4.904933648890314
587,4.861756381470672
588,4.990161160454701
589,6.666428428634003
590,5.154379323939474
591,5.593520315719923
592,5.659203900725252
593,4.636519638982575
594,6.626854809575416
595,5.897476463722567
596,6.0633852020397425
597,5.232129963789523
598,5.423169653138656
599,4.617064578621932
600,5.501105668460599
601,4.582189400543839
602,6.010518263853604
603,4.759278710575911
604,4.3521209655876065
605,5.953242236849693
606,4.349296041895353
607,5.697777122758706
608,6.054981176402709
609,4.917545198264525
610,5.100776980152197
611,5.634644763162852
612,5.5826742389666775
613,5.596532003707149
614,5.303862856510404
615,5.585497061366488
616,4.869697349710513
617,4.337869996180088
618,5.1041400022943195
619,5.152548310791953
620,5.218255969821607
621,5.892539976902181
622,5.804976213689877
623,5.408181007701323
624,5.617173021028403
625,4.9474012470326025
626,5.769202507267656
627,5.842453532014714
628,6.325130824961167
629,6.182818629206705
630,5.339613213082241
631,4.8430241908319225
632,5.626319408264409
633,5.03325245614621
634,4.906328907138978
635,6.189222017499672
636,4.91503439082451
637,5.252845383789079
638,5.390001381942471
639,6.07051043295324
640,5.984063165490234
641,4.2295252006896895
642,5.633045471447129
643,5.193751286854652
644,5.640712145304992
645,5.346446586064817
646,5.13580113781319
647,5.411594917262309
648,4.686113300422634
649,5.078402286218091
650,4.987628577014082
651,4.8629253800064065
652,5.335752766056242
653,4.354238949534675
654,4.819497414688178
655,5.881261901994663
656,6.3666739253898985
657,5.538169247453484
658,4.953077821796446
659,5.396032634312212
660,5.069615329008495
661,5.460789162672522
662,4.718709684933397
663,5.009765032066744
664,5.362898817652488
665,5.656813513569509
666,4.920561449369798
667,6.138332874470981
668,5.870220195445373
669,5.891307072761822
670,5.2815324179713
671,5.1571281461031475
672,5.020569109800689
673,6.7273382695659
674,4.593300665805157
675,5.551057931271721
676,5.560619990161868
677,6.09787572877609
678,6.637217290226065
679,5.158948373739863
680,5.344293969805096
681,5.036592889744353
682,5.322831741912555
683,5.3940078476928095
684,4.753466824487303
685,5.629850635354688
686,5.06628215118562
687,4.47715943857019
688,5.283911193074502
689,5.623451496174118
690,5.594956775160243
691,5.554563507837873
692,5.553131939949624
693,5.412102876077023
694,5.073038991078706
695,5.523860176517324
696,5.59527499814684
697,5.876245407837291
698,4.788125676012006
699,5.629287130532775
700,4.649187646593927
701,5.148291056542375
702,5.058883001594857
703,4.722521740147998
704,5.084391387119366
705,5.809586613093311
706,5.295552815338938
707,5.525297727701848
708,5.354548850455469
709,4.728953390425076
710,4.811636008398244
711,4.917719235873447
712,4.9662213807708975
713,6.028647648537429
714,4.913160368998566
715,5.752210876098705
716,5.6292262908802915
717,5.376321298744682
718,6.09427522177036
719,5.286110971294115
720,5.1269391745215325
721,5.084753416932431
722,4.670156687237866
723,4.782770637823712
724,5.425007111786326
725,5.33823688889486
726,4.8596700388024265
727,5.625856313905468
728,4.775706269468761
729,4.7714002070931505
730,5.204784950775001
731,4.860750836376538
732,5.154677630792739
733,5.182872834164387
734,5.269180071693439
735,5.596710393593319
736,5.246365309832915
737,5.644882884139471
738,5.209132577122307
739,5.070255033781386
740,5.050822542057542
741,4.980362631346185
742,4.473341253399944
743,6.397835272896148
744,5.448902973182414
745,4.634259474013796
746,5.604322739592079
747,5.397001167185158
748,4.767296455746907
749,5.678370842201333
750,4.405616854201241
751,5.126833788123441
752,4.826060034010669
753,5.9670674820836735
754,5.382929287730126
755,4.58032090523362
756,4.852449402258827
757,5.07590643573279
758,5.425206219284606
759,6.3405245022297745
760,5.360452923838182
761,4.983024711696966
762,4.623493091447544
763,5.102878051406211
764,5.376876031623741
765,4.912257815339032
766,5.667213315783053
767,5.556406186693503
768,4.037591808054334
769,5.179807461540088
770,5.5121884733788855
771,5.083294909236956
772,6.234209188596582
773,5.763869287188562
774,4.726014854048672
775,5.860650364479827
776,5.208138584701256
777,5.158392932107907
778,5.670421867128219
779,5.197926416791081
780,5.24941868192513
781,4.969291162744612
782,5.09598124242508
783,5.112880746893015
784,5.9356181014836356
785,4.992514263868794
786,4.266494080646725
787,4.79059384524165
788,5.182389853579346
789,6.550354707996897
790,5.258559051113073
791,5.529366101133572
792,5.072292001720234
793,5.889245807465349
794,5.294401111469521
795,5.996101666494567
796,5.0994475627609726
797,5.523212804609153
798,5.0407827057688905
799,5.2664854287562965
800,5.470384264477355
801,5.536545420938239
802,5.985237936612402
803,5.12746978429849
804,5.809128043266809
805,4.7113539818634855
806,6.278533753725826
807,6.213337152632471
808,5.147102602474271
809,6.463509290560118
810,6.462259659374981
811,4.777171243048747
812,4.875810513658484
813,5.6108108240681425
814,4.819259706013456
815,5.537869312178366
816,5.131751147087304
817,4.361063720037808
818,5.209259433624086
819,5.175012608641095
820,4.746447670581602
821,5.1077243805475945
822,5.341158064480825
823,4.668771117765243
824,5.0293607709849795
825,5.856750852736097
826,4.852419738200144
827,5.02063699259313
828,4.957713158285477
829,5.978036326633455
830,5.921450916151468
831,5.296897506636361
832,4.835205130087163
833,6.786823963938826
834,5.134899257575259
835,5.804765448454068
836,5.933210752931164
837,5.23447146852606
838,5.523958775289434
839,4.88879907808818
840,5.346054998630297
841,4.996469830470478
842,5.355427949361865
843,5.012831759430178
844,5.212777585934589
845,4.124613682568715
846,5.1321528408413775
847,5.475703667544472
848,5.65455676409049
849,5.240246800598538
850,5.671935313988467
