,0,1,2,3,4,5
537,9.0,16.0,14.0,17.0,16.0,18.0
538,10.0,19.0,13.0,17.0,15.0,16.0
539,0.0,17.0,21.0,15.0,19.0,18.0
540,4.0,16.0,22.0,15.0,17.0,16.0
541,0.0,4.0,16.0,23.0,26.0,21.0
542,11.0,13.0,11.0,17.0,21.0,17.0
543,18.0,9.0,13.0,15.0,12.0,23.0
544,0.0,16.0,15.0,16.0,26.0,17.0
545,14.0,19.0,4.0,17.0,14.0,22.0
546,3.0,25.0,17.0,14.0,19.0,12.0
547,0.0,13.0,16.0,20.0,21.0,20.0
548,11.0,20.0,16.0,16.0,8.0,19.0
549,2.0,16.0,18.0,16.0,16.0,22.0
550,0.0,13.0,19.0,21.0,18.0,19.0
551,5.0,17.0,21.0,15.0,17.0,15.0
552,0.0,14.0,15.0,20.0,20.0,21.0
553,0.0,10.0,13.0,21.0,30.0,16.0
554,10.0,14.0,21.0,18.0,10.0,17.0
555,1.0,20.0,20.0,19.0,13.0,17.0
556,2.0,15.0,13.0,18.0,18.0,24.0
557,13.0,14.0,20.0,15.0,14.0,14.0
558,3.0,17.0,22.0,15.0,23.0,10.0
559,8.0,20.0,17.0,18.0,11.0,16.0
560,4.0,22.0,14.0,14.0,15.0,21.0
561,0.0,15.0,25.0,16.0,16.0,18.0
562,6.0,17.0,20.0,13.0,19.0,15.0
563,0.0,20.0,18.0,24.0,11.0,17.0
564,0.0,21.0,19.0,16.0,25.0,9.0
565,16.0,14.0,15.0,16.0,14.0,15.0
566,11.0,19.0,15.0,15.0,15.0,15.0
567,11.0,19.0,22.0,16.0,10.0,12.0
568,8.0,16.0,18.0,13.0,22.0,13.0
569,12.0,15.0,16.0,13.0,17.0,17.0
570,2.0,21.0,18.0,10.0,18.0,21.0
571,0.0,13.0,20.0,18.0,21.0,18.0
572,0.0,22.0,18.0,14.0,19.0,17.0
573,14.0,16.0,20.0,9.0,15.0,16.0
574,12.0,19.0,16.0,18.0,13.0,12.0
575,0.0,20.0,13.0,26.0,13.0,18.0
576,15.0,23.0,8.0,16.0,15.0,13.0
577,14.0,12.0,17.0,18.0,18.0,11.0
578,4.0,14.0,22.0,18.0,17.0,15.0
579,5.0,26.0,18.0,15.0,11.0,15.0
580,6.0,18.0,15.0,23.0,18.0,10.0
581,1.0,24.0,13.0,17.0,18.0,17.0
582,9.0,19.0,19.0,14.0,14.0,15.0
583,0.0,17.0,16.0,20.0,22.0,15.0
584,5.0,13.0,16.0,22.0,13.0,21.0
585,3.0,16.0,16.0,19.0,16.0,20.0
586,3.0,18.0,22.0,13.0,14.0,20.0
587,0.0,11.0,21.0,19.0,20.0,19.0
588,13.0,13.0,19.0,19.0,20.0,6.0
589,15.0,19.0,18.0,14.0,13.0,11.0
590,8.0,18.0,15.0,16.0,19.0,14.0
591,1.0,19.0,17.0,17.0,17.0,19.0
592,12.0,13.0,21.0,13.0,21.0,10.0
593,0.0,16.0,13.0,15.0,17.0,29.0
594,19.0,14.0,16.0,14.0,13.0,14.0
595,12.0,19.0,17.0,13.0,17.0,12.0
596,10.0,17.0,13.0,17.0,17.0,16.0
597,0.0,16.0,20.0,23.0,11.0,20.0
598,9.0,17.0,16.0,21.0,11.0,16.0
599,0.0,8.0,24.0,20.0,22.0,16.0
600,4.0,24.0,15.0,14.0,23.0,10.0
601,0.0,23.0,16.0,18.0,21.0,12.0
602,5.0,22.0,18.0,20.0,16.0,9.0
603,4.0,19.0,9.0,20.0,22.0,16.0
604,10.0,15.0,18.0,15.0,20.0,12.0
605,6.0,19.0,17.0,20.0,16.0,12.0
606,9.0,11.0,20.0,18.0,16.0,16.0
607,0.0,17.0,20.0,20.0,20.0,13.0
608,14.0,15.0,9.0,21.0,18.0,13.0
609,0.0,9.0,12.0,18.0,27.0,24.0
610,0.0,8.0,19.0,19.0,23.0,21.0
611,0.0,10.0,18.0,22.0,22.0,18.0
612,4.0,15.0,22.0,16.0,16.0,17.0
613,4.0,16.0,12.0,21.0,15.0,22.0
614,3.0,18.0,24.0,16.0,11.0,18.0
615,1.0,25.0,10.0,12.0,20.0,22.0
616,5.0,14.0,16.0,19.0,15.0,21.0
617,7.0,18.0,14.0,20.0,13.0,18.0
618,4.0,12.0,19.0,18.0,15.0,22.0
619,0.0,9.0,17.0,18.0,27.0,19.0
620,0.0,19.0,17.0,16.0,14.0,24.0
621,13.0,18.0,15.0,16.0,12.0,16.0
622,17.0,9.0,17.0,12.0,16.0,19.0
623,12.0,16.0,7.0,17.0,21.0,17.0
624,13.0,15.0,13.0,22.0,16.0,11.0
625,9.0,12.0,19.0,18.0,16.0,16.0
626,1.0,14.0,13.0,17.0,23.0,22.0
627,2.0,23.0,13.0,17.0,20.0,15.0
628,12.0,8.0,23.0,16.0,13.0,18.0
629,18.0,12.0,13.0,17.0,17.0,13.0
630,9.0,19.0,18.0,13.0,10.0,21.0
631,0.0,5.0,25.0,14.0,23.0,23.0
632,8.0,18.0,18.0,13.0,21.0,12.0
633,4.0,13.0,22.0,23.0,9.0,19.0
634,6.0,14.0,11.0,14.0,23.0,22.0
635,9.0,18.0,16.0,22.0,13.0,12.0
636,0.0,4.0,21.0,24.0,21.0,20.0
637,3.0,20.0,19.0,20.0,12.0,16.0
638,5.0,22.0,15.0,18.0,12.0,18.0
639,12.0,17.0,16.0,17.0,13.0,15.0
640,9.0,22.0,19.0,15.0,8.0,17.0
641,0.0,19.0,15.0,21.0,15.0,20.0
642,0.0,6.0,27.0,25.0,13.0,19.0
643,1.0,16.0,24.0,23.0,12.0,14.0
644,0.0,8.0,32.0,12.0,14.0,24.0
645,14.0,19.0,15.0,15.0,17.0,10.0
646,0.0,10.0,20.0,16.0,21.0,23.0
647,0.0,13.0,15.0,19.0,22.0,21.0
648,3.0,19.0,18.0,12.0,20.0,18.0
649,0.0,8.0,27.0,15.0,26.0,14.0
650,0.0,9.0,17.0,21.0,18.0,25.0
651,0.0,21.0,20.0,11.0,22.0,16.0
652,0.0,12.0,16.0,19.0,14.0,29.0
653,4.0,17.0,16.0,16.0,20.0,17.0
654,0.0,14.0,23.0,17.0,12.0,24.0
655,3.0,20.0,16.0,18.0,17.0,16.0
656,14.0,15.0,16.0,14.0,17.0,14.0
657,12.0,20.0,17.0,12.0,14.0,15.0
658,0.0,18.0,19.0,14.0,20.0,19.0
659,17.0,10.0,15.0,12.0,19.0,17.0
660,0.0,17.0,19.0,16.0,14.0,24.0
661,0.0,7.0,18.0,22.0,28.0,15.0
662,10.0,8.0,20.0,16.0,18.0,18.0
663,0.0,10.0,15.0,27.0,17.0,21.0
664,2.0,13.0,22.0,22.0,15.0,16.0
665,12.0,11.0,19.0,13.0,14.0,21.0
666,13.0,17.0,12.0,17.0,19.0,12.0
667,4.0,17.0,14.0,19.0,23.0,13.0
668,0.0,22.0,20.0,17.0,22.0,9.0
669,13.0,10.0,10.0,16.0,21.0,20.0
670,13.0,14.0,19.0,12.0,19.0,13.0
671,9.0,17.0,16.0,18.0,18.0,12.0
672,0.0,14.0,20.0,19.0,18.0,19.0
673,17.0,17.0,15.0,10.0,16.0,15.0
674,8.0,16.0,18.0,16.0,15.0,17.0
675,0.0,15.0,20.0,19.0,22.0,14.0
676,12.0,16.0,18.0,20.0,9.0,15.0
677,0.0,9.0,25.0,17.0,19.0,20.0
678,13.0,13.0,15.0,21.0,13.0,15.0
679,0.0,7.0,22.0,19.0,21.0,21.0
680,7.0,18.0,16.0,18.0,12.0,19.0
681,7.0,20.0,18.0,14.0,14.0,17.0
682,0.0,16.0,28.0,9.0,21.0,16.0
683,17.0,13.0,13.0,17.0,16.0,14.0
684,0.0,18.0,21.0,20.0,9.0,22.0
685,0.0,4.0,19.0,24.0,25.0,18.0
686,3.0,17.0,19.0,18.0,20.0,13.0
687,0.0,17.0,18.0,18.0,17.0,20.0
688,2.0,19.0,19.0,15.0,22.0,13.0
689,4.0,17.0,22.0,18.0,13.0,16.0
690,0.0,12.0,24.0,29.0,16.0,9.0
691,9.0,17.0,16.0,18.0,14.0,16.0
692,0.0,23.0,17.0,15.0,16.0,19.0
693,12.0,15.0,16.0,14.0,20.0,13.0
694,8.0,14.0,12.0,30.0,12.0,14.0
695,13.0,19.0,12.0,10.0,16.0,20.0
696,14.0,11.0,12.0,21.0,15.0,17.0
697,12.0,19.0,15.0,19.0,14.0,11.0
698,1.0,22.0,16.0,19.0,17.0,15.0
699,8.0,13.0,20.0,14.0,18.0,17.0
700,1.0,14.0,20.0,17.0,20.0,18.0
701,5.0,25.0,13.0,16.0,12.0,19.0
702,0.0,1.0,28.0,21.0,20.0,20.0
703,0.0,8.0,20.0,18.0,18.0,26.0
704,6.0,13.0,11.0,21.0,10.0,29.0
705,18.0,12.0,16.0,12.0,14.0,18.0
706,5.0,17.0,13.0,17.0,16.0,22.0
707,11.0,17.0,12.0,12.0,21.0,17.0
708,4.0,13.0,12.0,16.0,23.0,22.0
709,1.0,20.0,20.0,18.0,13.0,18.0
710,0.0,21.0,12.0,18.0,16.0,23.0
711,0.0,16.0,16.0,25.0,16.0,17.0
712,0.0,3.0,26.0,23.0,21.0,17.0
713,4.0,19.0,19.0,18.0,18.0,12.0
714,0.0,15.0,26.0,17.0,17.0,15.0
715,14.0,12.0,16.0,18.0,22.0,8.0
716,8.0,19.0,20.0,12.0,21.0,10.0
717,4.0,18.0,13.0,19.0,15.0,21.0
718,9.0,17.0,12.0,16.0,17.0,19.0
719,4.0,12.0,20.0,15.0,15.0,24.0
720,8.0,16.0,20.0,12.0,14.0,20.0
721,0.0,9.0,24.0,14.0,25.0,18.0
722,1.0,16.0,22.0,20.0,18.0,13.0
723,0.0,13.0,21.0,19.0,24.0,13.0
724,8.0,24.0,12.0,12.0,21.0,13.0
725,4.0,20.0,15.0,15.0,15.0,21.0
726,6.0,14.0,18.0,18.0,14.0,20.0
727,0.0,14.0,18.0,15.0,18.0,25.0
728,9.0,9.0,15.0,16.0,27.0,14.0
729,6.0,18.0,22.0,17.0,16.0,11.0
730,0.0,15.0,23.0,22.0,14.0,16.0
731,4.0,16.0,18.0,20.0,17.0,15.0
732,0.0,16.0,21.0,12.0,17.0,24.0
733,17.0,15.0,9.0,13.0,21.0,15.0
734,1.0,19.0,19.0,20.0,17.0,14.0
735,11.0,20.0,18.0,14.0,12.0,15.0
736,6.0,14.0,18.0,20.0,17.0,15.0
737,16.0,13.0,17.0,19.0,12.0,13.0
738,0.0,11.0,20.0,27.0,14.0,18.0
739,7.0,18.0,22.0,14.0,18.0,11.0
740,0.0,12.0,12.0,10.0,30.0,26.0
741,7.0,23.0,10.0,14.0,21.0,15.0
742,0.0,15.0,17.0,14.0,25.0,19.0
743,14.0,18.0,16.0,17.0,15.0,10.0
744,0.0,13.0,22.0,23.0,13.0,19.0
745,6.0,13.0,15.0,23.0,17.0,16.0
746,1.0,17.0,17.0,26.0,18.0,11.0
747,0.0,7.0,22.0,18.0,21.0,22.0
748,0.0,22.0,14.0,16.0,14.0,24.0
749,0.0,15.0,17.0,16.0,19.0,23.0
750,0.0,11.0,21.0,20.0,21.0,17.0
751,9.0,18.0,15.0,15.0,18.0,15.0
752,0.0,14.0,25.0,15.0,17.0,19.0
753,2.0,17.0,23.0,9.0,24.0,15.0
754,4.0,20.0,18.0,18.0,17.0,13.0
755,0.0,18.0,23.0,13.0,17.0,19.0
756,10.0,19.0,15.0,16.0,14.0,16.0
757,12.0,16.0,11.0,17.0,15.0,19.0
758,9.0,21.0,15.0,17.0,14.0,14.0
759,14.0,13.0,20.0,13.0,16.0,14.0
760,8.0,15.0,19.0,22.0,10.0,16.0
761,10.0,18.0,16.0,18.0,14.0,14.0
762,4.0,20.0,14.0,20.0,17.0,15.0
763,0.0,15.0,19.0,24.0,20.0,12.0
764,0.0,13.0,16.0,19.0,22.0,20.0
765,0.0,14.0,25.0,19.0,16.0,16.0
766,17.0,13.0,13.0,11.0,16.0,20.0
767,0.0,7.0,19.0,20.0,21.0,23.0
768,0.0,7.0,24.0,22.0,14.0,23.0
769,0.0,0.0,18.0,27.0,20.0,25.0
770,4.0,14.0,23.0,19.0,15.0,15.0
771,4.0,11.0,17.0,19.0,20.0,19.0
772,7.0,14.0,21.0,15.0,15.0,18.0
773,8.0,22.0,14.0,16.0,15.0,15.0
774,0.0,21.0,11.0,21.0,15.0,22.0
775,17.0,12.0,23.0,14.0,10.0,14.0
776,0.0,18.0,18.0,16.0,17.0,21.0
777,0.0,22.0,14.0,19.0,16.0,19.0
778,9.0,17.0,27.0,11.0,10.0,16.0
779,2.0,18.0,24.0,15.0,18.0,13.0
780,13.0,12.0,16.0,16.0,13.0,20.0
781,6.0,18.0,16.0,17.0,11.0,22.0
782,0.0,20.0,19.0,16.0,20.0,15.0
783,10.0,18.0,15.0,11.0,15.0,21.0
784,18.0,19.0,14.0,14.0,10.0,15.0
785,6.0,15.0,19.0,18.0,12.0,20.0
786,3.0,17.0,17.0,14.0,21.0,18.0
787,0.0,12.0,20.0,22.0,23.0,13.0
788,5.0,19.0,15.0,18.0,19.0,14.0
789,17.0,12.0,19.0,14.0,12.0,16.0
790,0.0,18.0,24.0,16.0,18.0,14.0
791,15.0,8.0,21.0,11.0,16.0,19.0
792,5.0,19.0,13.0,12.0,22.0,19.0
793,13.0,17.0,16.0,10.0,14.0,20.0
794,0.0,17.0,16.0,17.0,20.0,20.0
795,21.0,16.0,12.0,18.0,8.0,15.0
796,5.0,13.0,16.0,20.0,18.0,18.0
797,7.0,19.0,13.0,15.0,17.0,19.0
798,13.0,12.0,17.0,14.0,16.0,18.0
799,0.0,11.0,23.0,25.0,20.0,11.0
800,0.0,14.0,30.0,14.0,11.0,21.0
801,4.0,10.0,17.0,19.0,26.0,14.0
802,16.0,16.0,15.0,15.0,13.0,15.0
803,5.0,18.0,16.0,18.0,16.0,17.0
804,12.0,21.0,14.0,13.0,17.0,13.0
805,2.0,14.0,17.0,19.0,19.0,19.0
806,4.0,21.0,19.0,21.0,16.0,9.0
807,0.0,18.0,20.0,26.0,12.0,14.0
808,0.0,20.0,18.0,16.0,15.0,21.0
809,15.0,18.0,18.0,13.0,9.0,17.0
810,1.0,25.0,16.0,16.0,19.0,13.0
811,0.0,16.0,20.0,11.0,24.0,19.0
812,0.0,13.0,24.0,15.0,19.0,19.0
813,14.0,13.0,13.0,13.0,25.0,12.0
814,4.0,10.0,16.0,19.0,22.0,19.0
815,0.0,18.0,17.0,19.0,18.0,18.0
816,5.0,17.0,10.0,23.0,16.0,19.0
817,0.0,0.0,18.0,32.0,17.0,23.0
818,0.0,21.0,16.0,18.0,17.0,18.0
819,0.0,24.0,18.0,17.0,17.0,14.0
820,0.0,14.0,19.0,19.0,16.0,22.0
821,0.0,16.0,21.0,12.0,19.0,22.0
822,12.0,20.0,16.0,15.0,14.0,13.0
823,0.0,1.0,26.0,14.0,32.0,17.0
824,0.0,15.0,18.0,20.0,16.0,21.0
825,0.0,14.0,15.0,22.0,20.0,19.0
826,11.0,13.0,18.0,18.0,17.0,13.0
827,0.0,22.0,17.0,17.0,17.0,17.0
828,0.0,17.0,16.0,24.0,15.0,18.0
829,9.0,22.0,20.0,17.0,14.0,8.0
830,9.0,25.0,14.0,13.0,15.0,14.0
831,0.0,14.0,25.0,21.0,17.0,13.0
832,0.0,8.0,21.0,15.0,25.0,21.0
833,14.0,19.0,20.0,10.0,14.0,13.0
834,10.0,13.0,18.0,17.0,15.0,17.0
835,13.0,14.0,14.0,14.0,20.0,15.0
836,11.0,19.0,16.0,13.0,16.0,15.0
837,8.0,16.0,15.0,17.0,15.0,19.0
838,9.0,19.0,16.0,18.0,18.0,10.0
839,1.0,19.0,24.0,14.0,11.0,21.0
840,0.0,14.0,23.0,13.0,18.0,22.0
841,0.0,11.0,17.0,21.0,20.0,21.0
842,4.0,14.0,18.0,17.0,21.0,16.0
843,0.0,16.0,16.0,22.0,22.0,14.0
844,0.0,20.0,21.0,14.0,20.0,15.0
845,0.0,19.0,22.0,17.0,18.0,14.0
846,7.0,10.0,17.0,15.0,21.0,20.0
847,13.0,14.0,15.0,14.0,16.0,18.0
848,13.0,19.0,12.0,19.0,14.0,13.0
849,13.0,13.0,17.0,19.0,13.0,15.0
850,0.0,5.0,30.0,19.0,15.0,21.0
851,0.0,17.0,13.0,19.0,26.0,15.0
852,11.0,18.0,10.0,19.0,13.0,19.0
853,0.0,14.0,14.0,14.0,33.0,15.0
854,4.0,11.0,17.0,25.0,19.0,14.0
855,8.0,15.0,15.0,14.0,20.0,18.0
856,14.0,15.0,12.0,14.0,17.0,18.0
857,0.0,14.0,16.0,19.0,24.0,17.0
858,9.0,17.0,12.0,14.0,17.0,21.0
859,10.0,22.0,14.0,12.0,16.0,16.0
860,5.0,21.0,14.0,26.0,14.0,10.0
861,11.0,20.0,21.0,10.0,20.0,8.0
862,6.0,14.0,18.0,15.0,16.0,21.0
863,9.0,21.0,12.0,13.0,16.0,19.0
864,0.0,16.0,17.0,28.0,14.0,15.0
865,13.0,22.0,15.0,12.0,15.0,13.0
866,0.0,9.0,18.0,15.0,23.0,25.0
867,8.0,21.0,15.0,16.0,20.0,10.0
868,16.0,11.0,17.0,13.0,15.0,18.0
869,0.0,13.0,16.0,24.0,13.0,24.0
870,12.0,17.0,17.0,11.0,20.0,13.0
871,9.0,17.0,20.0,15.0,17.0,12.0
872,0.0,18.0,19.0,12.0,20.0,21.0
873,7.0,11.0,16.0,26.0,11.0,19.0
874,9.0,12.0,21.0,17.0,16.0,15.0
875,0.0,10.0,7.0,28.0,16.0,29.0
876,1.0,11.0,19.0,20.0,19.0,20.0
877,1.0,21.0,15.0,18.0,20.0,15.0
878,1.0,23.0,17.0,18.0,15.0,16.0
879,2.0,16.0,27.0,12.0,17.0,16.0
880,10.0,17.0,12.0,20.0,20.0,11.0
881,0.0,11.0,14.0,19.0,21.0,25.0
882,12.0,12.0,15.0,24.0,15.0,12.0
883,6.0,16.0,23.0,12.0,18.0,15.0
884,0.0,15.0,17.0,27.0,16.0,15.0
885,0.0,6.0,24.0,28.0,19.0,13.0
886,5.0,14.0,16.0,17.0,20.0,18.0
887,0.0,16.0,19.0,17.0,18.0,20.0
888,1.0,22.0,17.0,16.0,21.0,13.0
889,15.0,17.0,13.0,16.0,13.0,16.0
890,7.0,18.0,17.0,15.0,18.0,15.0
891,9.0,27.0,14.0,14.0,14.0,12.0
892,12.0,11.0,12.0,19.0,16.0,20.0
893,9.0,15.0,20.0,13.0,16.0,17.0
894,7.0,9.0,21.0,18.0,11.0,24.0
895,0.0,20.0,16.0,21.0,10.0,23.0
896,9.0,14.0,20.0,15.0,16.0,16.0
897,14.0,20.0,16.0,12.0,12.0,16.0
898,13.0,9.0,19.0,14.0,20.0,15.0
899,11.0,10.0,21.0,18.0,15.0,15.0
900,0.0,18.0,18.0,15.0,18.0,21.0
901,3.0,15.0,16.0,15.0,18.0,23.0
902,0.0,14.0,18.0,15.0,22.0,21.0
903,0.0,17.0,21.0,18.0,17.0,17.0
904,13.0,14.0,17.0,15.0,20.0,11.0
905,1.0,14.0,19.0,16.0,20.0,20.0
906,4.0,19.0,10.0,21.0,13.0,23.0
907,19.0,13.0,10.0,16.0,16.0,16.0
908,0.0,4.0,22.0,20.0,19.0,25.0
909,4.0,12.0,17.0,15.0,18.0,24.0
910,5.0,18.0,14.0,18.0,18.0,17.0
911,11.0,12.0,20.0,18.0,17.0,12.0
912,0.0,4.0,23.0,19.0,18.0,26.0
913,9.0,15.0,13.0,20.0,14.0,19.0
914,14.0,13.0,16.0,21.0,11.0,15.0
915,5.0,12.0,21.0,21.0,13.0,18.0
916,6.0,16.0,21.0,13.0,16.0,18.0
917,6.0,13.0,10.0,21.0,21.0,19.0
918,9.0,10.0,17.0,20.0,14.0,20.0
919,12.0,15.0,17.0,12.0,17.0,17.0
920,13.0,15.0,14.0,18.0,16.0,14.0
921,17.0,18.0,10.0,19.0,14.0,12.0
922,0.0,16.0,15.0,23.0,21.0,15.0
923,8.0,18.0,19.0,17.0,15.0,13.0
924,0.0,5.0,16.0,28.0,21.0,20.0
925,0.0,18.0,17.0,15.0,22.0,18.0
926,11.0,21.0,17.0,14.0,12.0,15.0
927,10.0,16.0,12.0,16.0,23.0,13.0
928,0.0,7.0,24.0,22.0,11.0,26.0
929,0.0,7.0,21.0,24.0,18.0,20.0
930,0.0,5.0,19.0,25.0,24.0,17.0
931,4.0,19.0,17.0,21.0,15.0,14.0
932,0.0,14.0,26.0,20.0,12.0,18.0
933,5.0,19.0,24.0,15.0,13.0,14.0
934,5.0,19.0,15.0,19.0,17.0,15.0
935,0.0,19.0,19.0,16.0,20.0,16.0
936,0.0,15.0,20.0,16.0,17.0,22.0
937,0.0,5.0,22.0,23.0,19.0,21.0
938,7.0,16.0,18.0,18.0,15.0,16.0
939,0.0,3.0,30.0,22.0,20.0,15.0
940,0.0,14.0,12.0,20.0,29.0,15.0
941,16.0,11.0,10.0,20.0,15.0,18.0
942,0.0,15.0,14.0,18.0,16.0,27.0
943,0.0,21.0,18.0,14.0,16.0,21.0
944,0.0,10.0,18.0,26.0,21.0,15.0
945,15.0,16.0,13.0,15.0,19.0,12.0
946,9.0,21.0,16.0,14.0,13.0,17.0
947,0.0,9.0,18.0,24.0,23.0,16.0
948,5.0,18.0,14.0,14.0,24.0,15.0
949,10.0,15.0,18.0,15.0,10.0,22.0
950,0.0,11.0,13.0,18.0,25.0,23.0
951,12.0,14.0,14.0,13.0,22.0,15.0
952,10.0,13.0,18.0,19.0,17.0,13.0
953,14.0,18.0,15.0,12.0,16.0,15.0
954,11.0,21.0,15.0,9.0,19.0,15.0
955,6.0,27.0,8.0,19.0,19.0,11.0
956,1.0,15.0,17.0,24.0,16.0,17.0
957,4.0,21.0,20.0,19.0,15.0,11.0
958,10.0,16.0,13.0,16.0,16.0,19.0
959,5.0,14.0,20.0,19.0,14.0,18.0
960,0.0,15.0,14.0,19.0,15.0,27.0
961,15.0,15.0,14.0,12.0,16.0,18.0
962,0.0,10.0,23.0,12.0,25.0,20.0
963,13.0,19.0,10.0,16.0,14.0,18.0
964,0.0,12.0,17.0,17.0,19.0,25.0
965,0.0,21.0,16.0,22.0,13.0,18.0
966,5.0,13.0,13.0,20.0,23.0,16.0
967,2.0,16.0,26.0,15.0,15.0,16.0
968,0.0,18.0,14.0,25.0,15.0,18.0
969,0.0,15.0,17.0,20.0,17.0,21.0
970,8.0,13.0,20.0,14.0,14.0,21.0
971,0.0,20.0,20.0,16.0,17.0,17.0
972,0.0,18.0,24.0,14.0,19.0,15.0
973,0.0,8.0,15.0,18.0,20.0,29.0
974,0.0,11.0,17.0,25.0,21.0,16.0
975,4.0,16.0,20.0,17.0,19.0,14.0
976,6.0,17.0,17.0,18.0,14.0,18.0
977,6.0,18.0,17.0,11.0,26.0,12.0
978,11.0,19.0,12.0,14.0,15.0,19.0
979,10.0,19.0,16.0,10.0,23.0,12.0
980,6.0,15.0,14.0,18.0,20.0,17.0
981,0.0,10.0,21.0,12.0,27.0,20.0
982,13.0,16.0,12.0,22.0,13.0,14.0
983,0.0,13.0,19.0,23.0,16.0,19.0
984,0.0,7.0,16.0,19.0,24.0,24.0
985,0.0,18.0,20.0,23.0,11.0,18.0
986,19.0,14.0,13.0,15.0,15.0,14.0
987,16.0,16.0,17.0,17.0,10.0,14.0
988,8.0,20.0,11.0,18.0,19.0,14.0
989,6.0,15.0,25.0,13.0,14.0,17.0
990,0.0,17.0,19.0,17.0,19.0,18.0
991,6.0,13.0,16.0,16.0,21.0,18.0
992,0.0,7.0,21.0,24.0,19.0,19.0
993,2.0,18.0,14.0,16.0,18.0,22.0
994,0.0,8.0,18.0,18.0,22.0,24.0
995,0.0,18.0,24.0,18.0,15.0,15.0
996,8.0,18.0,17.0,16.0,14.0,17.0
997,0.0,21.0,16.0,20.0,18.0,15.0
998,1.0,16.0,17.0,21.0,21.0,14.0
999,8.0,21.0,14.0,12.0,21.0,14.0
1000,19.0,16.0,12.0,12.0,10.0,21.0
1001,0.0,12.0,15.0,17.0,29.0,17.0
1002,22.0,8.0,12.0,13.0,18.0,17.0
1003,4.0,18.0,20.0,17.0,16.0,15.0
1004,7.0,21.0,12.0,16.0,19.0,15.0
1005,2.0,18.0,17.0,20.0,13.0,20.0
1006,9.0,19.0,17.0,19.0,15.0,11.0
1007,16.0,21.0,13.0,19.0,14.0,7.0
1008,0.0,12.0,18.0,19.0,24.0,17.0
1009,12.0,17.0,18.0,12.0,18.0,13.0
1010,7.0,14.0,20.0,22.0,9.0,18.0
1011,0.0,3.0,23.0,27.0,18.0,19.0
1012,1.0,17.0,22.0,10.0,22.0,18.0
1013,4.0,16.0,19.0,20.0,17.0,14.0
1014,5.0,18.0,20.0,12.0,15.0,20.0
1015,2.0,18.0,14.0,15.0,26.0,15.0
1016,0.0,12.0,20.0,18.0,21.0,19.0
1017,1.0,19.0,13.0,16.0,21.0,20.0
1018,7.0,14.0,20.0,18.0,14.0,17.0
1019,6.0,20.0,16.0,15.0,20.0,13.0
1020,0.0,27.0,17.0,18.0,13.0,15.0
1021,7.0,15.0,16.0,19.0,21.0,12.0
1022,3.0,16.0,14.0,16.0,19.0,22.0
1023,5.0,15.0,15.0,22.0,15.0,18.0
1024,0.0,5.0,26.0,21.0,23.0,15.0
1025,4.0,15.0,16.0,17.0,18.0,20.0
1026,9.0,12.0,20.0,18.0,18.0,13.0
1027,1.0,21.0,15.0,19.0,19.0,15.0
1028,15.0,13.0,22.0,20.0,7.0,13.0
1029,10.0,22.0,14.0,16.0,11.0,17.0
1030,13.0,18.0,12.0,13.0,20.0,14.0
1031,0.0,14.0,25.0,15.0,20.0,16.0
1032,15.0,15.0,16.0,11.0,16.0,17.0
1033,12.0,17.0,13.0,8.0,24.0,16.0
1034,13.0,12.0,15.0,22.0,14.0,14.0
1035,0.0,7.0,25.0,19.0,22.0,17.0
1036,8.0,26.0,7.0,14.0,16.0,19.0
1037,15.0,10.0,22.0,16.0,11.0,16.0
1038,0.0,18.0,20.0,13.0,21.0,18.0
1039,0.0,19.0,13.0,18.0,19.0,21.0
1040,6.0,12.0,22.0,14.0,21.0,15.0
1041,5.0,22.0,26.0,14.0,11.0,12.0
1042,0.0,18.0,23.0,18.0,15.0,16.0
1043,0.0,18.0,16.0,19.0,19.0,18.0
1044,20.0,16.0,18.0,16.0,9.0,11.0
1045,0.0,3.0,26.0,24.0,19.0,18.0
1046,15.0,18.0,9.0,13.0,15.0,20.0
1047,14.0,20.0,7.0,15.0,15.0,19.0
1048,0.0,20.0,17.0,21.0,16.0,16.0
1049,14.0,12.0,21.0,11.0,15.0,17.0
1050,11.0,10.0,22.0,15.0,16.0,16.0
1051,1.0,15.0,22.0,21.0,13.0,18.0
1052,0.0,23.0,18.0,16.0,16.0,17.0
1053,15.0,22.0,8.0,12.0,17.0,16.0
1054,0.0,4.0,21.0,21.0,21.0,23.0
1055,0.0,14.0,19.0,20.0,16.0,21.0
1056,8.0,18.0,15.0,11.0,19.0,19.0
1057,13.0,15.0,15.0,18.0,17.0,12.0
1058,5.0,18.0,11.0,21.0,17.0,18.0
1059,16.0,23.0,13.0,11.0,13.0,14.0
1060,0.0,13.0,18.0,16.0,22.0,21.0
1061,0.0,16.0,17.0,24.0,17.0,16.0
1062,0.0,11.0,23.0,19.0,19.0,18.0
1063,10.0,14.0,18.0,14.0,13.0,21.0
1064,9.0,18.0,17.0,13.0,16.0,17.0
1065,6.0,21.0,17.0,16.0,18.0,12.0
1066,8.0,14.0,18.0,19.0,10.0,21.0
1067,2.0,22.0,15.0,21.0,9.0,21.0
1068,4.0,20.0,17.0,13.0,23.0,13.0
1069,5.0,9.0,26.0,15.0,19.0,16.0
1070,0.0,12.0,18.0,12.0,19.0,29.0
1071,14.0,16.0,12.0,20.0,12.0,16.0
