,0
0,13.81832421646274
1,12.995977839570012
2,13.241829997749283
3,13.62162441071982
4,14.010448983378318
5,13.654719576679911
6,14.425391780488518
7,14.234485766982438
8,13.856344101531823
9,14.13408700242064
10,13.302829079942594
11,13.98082404977663
12,14.571950055541617
13,13.752448111004139
14,13.347759581861881
15,13.972585118123256
16,12.984797499288836
17,12.967681686463257
18,14.09291286256725
19,13.118760677218114
20,14.458478339784119
21,14.775592482412538
22,14.849825521690434
23,13.544323357637175
24,14.061053063675438
25,14.302688927246061
26,13.705626908110673
27,14.238396444467176
28,14.40026190930168
29,14.06905817944729
30,13.08314292766579
31,14.509725149371768
32,13.898830162688048
33,12.731733387268703
34,12.812260817156284
35,14.564331271925617
36,13.83610495091997
37,14.244212644406973
38,12.297908104279294
39,13.208021362725034
40,14.608532179319925
41,13.778263650075191
42,13.41597166032161
43,9.324434761370794
44,13.279485149499727
45,13.315770502997218
46,13.877710574682322
47,14.126190815744316
48,14.19719008587878
49,14.593394056666599
50,11.873844000586896
51,13.521261888962501
52,14.790308783900475
53,14.887087058774485
54,14.668817140471388
55,13.9881199695603
56,14.692840614367825
57,14.521670268332747
58,14.258402402587887
59,13.670866144776468
60,14.377946786610293
61,13.577919710533951
62,13.862336638368827
63,13.759055085943528
64,14.04222269304651
65,14.585839277957804
66,12.815049707844658
67,14.668696299569335
68,13.338104703636475
69,13.679752620558386
70,14.459769214586922
71,14.13736021324538
72,14.940431945808097
73,13.573896903008068
74,14.653748265784971
75,13.42700134576366
76,13.621489856702484
77,14.733414388508173
78,14.083265198205714
79,13.718475123072103
80,14.0592604142108
81,13.824159272648995
82,14.251346804943696
83,14.357969729393556
84,14.210010879363331
85,12.929493685411694
86,14.613613792471567
87,12.717877557056196
88,14.345728589677849
89,13.208725643863096
90,13.422653057600023
91,13.760093234490656
92,14.226837991164247
93,12.69457275853395
94,14.497991708165998
95,14.363991724701924
96,13.817229195609698
97,13.8004551956411
98,14.843747465929875
99,13.323742616324923
100,12.90583519135919
101,12.977890425780133
102,13.53062890473967
103,14.083435327579195
104,13.72863890874319
105,14.273894272854916
106,13.469311082552961
107,14.385947549585799
108,14.100884432954663
109,14.078124419096016
110,13.840330325572827
111,7.38925664161163
112,14.37705848426305
113,13.531500201679568
114,13.67361808604526
115,13.245347450677823
116,12.944879833263483
117,14.215951835556439
118,13.713354848619021
119,11.437825108536396
120,13.973042892279148
121,13.783924418594582
122,13.741566116718605
123,13.87110802280246
124,13.24114898632798
125,13.99243408660242
126,14.299789466748562
127,14.661160715160099
128,13.540078245548937
129,14.103775949866453
130,13.613045652456202
131,14.32005148592147
132,14.58537267173718
133,13.633283533683743
134,14.011178943373798
135,13.582808132157032
136,14.002312716765408
137,14.140192125989136
138,13.333273253871159
139,12.566341438072667
140,13.151327905194472
141,13.830598199903033
142,13.928438662207666
143,14.40443841810147
144,11.604801501989408
145,14.444501878039016
146,13.317037626622923
147,12.841312192635614
148,14.303369595372168
149,13.266482328634906
150,13.644414011617744
151,13.83645293287839
152,13.99124721018242
153,13.505887600203492
154,13.635413206902669
155,14.097674100626548
156,13.343823758849943
157,13.980262307113184
158,13.38155443133971
159,13.927524000329816
160,13.96473635980874
161,13.89270365660776
162,13.09914228253248
163,14.199577221973083
164,14.8479549874488
165,14.719059657837917
166,14.066235906151514
167,14.96229967160814
168,13.82474712916026
169,12.462789425177068
170,14.4933505590718
171,12.910302781785452
172,14.806712303111315
173,14.388293591214682
174,12.364651959411281
175,14.013347723516077
176,13.148571423420133
177,12.828072534942189
178,13.5616756645309
179,13.770423846802503
180,13.576189390055822
181,14.237743258799654
182,11.274766783869655
183,13.506835449030033
184,14.414481379681579
185,13.038090213422283
186,13.534292058190637
187,14.417286951345494
188,13.360316658322263
189,13.675066669476768
190,13.83744322802263
191,13.232053780103758
192,13.98091217088723
193,13.882520786024532
194,13.960012204593584
195,13.262633830876137
196,13.392431899352953
197,13.679336639805213
198,13.646295462466448
199,13.711608243885776
200,13.426019597041588
201,13.620438196728143
202,14.003366872724271
203,12.886052823927887
204,14.35261869001845
205,13.569145241158653
206,14.25534961267304
207,13.937316810123766
208,13.10934255734349
209,14.382586084725663
210,13.964561749294425
211,13.462158179857543
212,14.27881517418197
213,14.26274025990188
214,14.585588431494271
215,13.809039609218837
216,13.708317844106855
217,14.403394401764556
218,13.316672119061545
219,13.983497843671858
220,12.958006591167067
221,14.185959322681525
222,14.068573854359608
223,13.237745727120023
224,13.361626723861274
225,14.07567924565294
226,13.890433597748718
227,14.193593577289391
228,13.785169206210211
229,14.28080980955353
230,13.472049916247856
231,15.136780052123646
232,14.038102256365253
233,13.729190661826568
234,14.27428767360748
235,13.965727964036068
236,13.15005037468939
237,12.849226321425
238,14.321648871780226
239,14.330035615696604
240,13.591016299933893
241,13.782804010856653
242,14.00263578941848
243,13.666138335620188
244,13.33881884317802
245,13.93784457442981
246,14.08038827266595
247,13.860990689855704
248,14.250374358493211
249,12.869534163718988
250,13.747630940712497
251,13.568206414674608
252,14.263155292928152
253,14.044287765261469
254,14.751430798547759
255,13.807829753037211
256,12.863472715488497
257,14.714984946305377
258,13.30076870596381
259,13.062824681622681
260,13.879667815637463
261,13.782448902529277
262,13.62162023802647
263,13.110930923238868
264,13.879316909314007
265,14.077732498193132
266,13.967482909186147
267,13.81486855346835
268,11.165795222450225
269,13.970893595215143
270,14.088217561768111
271,13.51344864949649
272,14.570705226553796
273,14.52916270962815
274,14.265807494635606
275,14.505247746723578
276,14.127907618575698
277,13.478937621065239
278,13.595554298130681
279,14.042102191417571
280,13.924663805936
281,13.589714933402128
282,13.557989144586434
283,13.79433173576962
284,13.559336068648111
285,14.846739254512128
286,13.594821024720122
287,13.927533349165618
288,13.429994853925825
289,14.29354285082965
290,13.590751465794279
291,14.577190297432715
292,14.641198271404072
293,14.923811642601265
294,12.916754847578645
295,14.689845336587673
296,14.598310373841263
297,14.971751452297978
298,13.432199363361704
299,14.138448680442263
300,13.081638067427914
301,13.835037190418792
302,13.570465914368263
303,14.052891297607884
304,14.245648072506128
305,14.072447714827003
306,12.965920588048316
307,14.085007162488735
308,14.403520050204373
309,14.989806303837245
310,13.782330409995636
311,14.042626606023314
312,14.273840689562656
313,14.449766646178036
314,14.150689101318118
315,13.55184507984512
316,13.593546924846535
317,14.013770160920524
318,13.967922972133179
319,14.292795572716477
320,14.14048876165332
321,13.60111029024739
322,14.088971569345512
323,13.234075632758811
324,13.729626805079715
325,13.922076583725826
326,14.061008135586901
327,13.386854630458846
328,13.983504176799647
329,13.354022017924114
330,13.482238362592843
331,15.295538370979742
332,14.141150366929361
333,13.945814035788397
334,13.780085280801039
335,13.872449057302756
336,14.178580615913052
337,14.869126883381538
338,11.806213840186171
339,13.121940123310031
340,13.82458947467534
341,14.630991937481795
342,13.501165678485755
343,13.26356172707604
344,14.91061483788251
345,12.43209569015074
346,12.719928902928409
347,12.978628793906523
348,13.284159016666424
349,13.232175181616501
350,13.291602682558624
351,13.954539680632685
352,14.286746574701846
353,14.015132574182203
354,13.208276518120304
355,12.966669314727667
356,13.734366039944232
357,13.96179027134109
358,13.818217953867855
359,14.055819144001164
360,14.005898470500801
361,12.781141957205564
362,13.102359447931358
363,12.938263280517369
364,13.730056192619797
365,13.559248761421266
366,13.639143586890663
367,14.068915505017637
368,14.032428492160967
369,13.690551593122915
370,13.96208157472547
371,13.55784800992793
372,15.360750301244043
373,12.597130318357905
374,14.870454396088219
375,13.869302762420496
376,13.539641957210968
377,14.149255915898681
378,14.11041998004005
379,14.354425596209797
380,14.643783297484063
381,15.188526002811908
382,13.937158128124914
383,15.194544121559822
384,13.60887712170685
385,13.798045260706672
386,13.609810441589914
387,14.954389011141792
388,15.00204775030142
389,14.217700656968635
390,14.270299550087326
391,13.960716985471517
392,13.52474322850262
393,14.106666143080918
394,13.344426172237968
395,13.635166208610128
396,13.343824252046339
397,13.848287255707852
398,14.409776199968922
399,14.10887529640418
400,14.189534355288002
401,11.36280819281178
402,14.080157739289865
403,14.391370987460075
404,12.781679786895237
405,12.433498999520065
406,13.491789440976651
407,13.829377233601154
408,14.77633479512475
409,11.84493283261935
410,13.637946145053775
411,14.124649763199457
412,14.327019130027917
413,14.277406899741257
414,13.909154234438851
415,14.186367842532436
416,14.08961667718811
417,13.308208870228007
418,13.456806169412953
419,13.362427637388503
420,13.997505971341564
421,13.86952533593996
422,13.760746414086336
423,13.540278238983207
424,14.029154037511995
425,13.80121838922744
426,13.788457882252636
427,14.290219155900196
428,13.593875433582426
429,13.633420391778298
430,13.963762105455066
431,14.237929393669656
432,14.093824988591017
433,13.363646711309203
434,13.658667841405409
435,13.877422516641575
436,13.78975604045345
437,12.938423461550661
438,14.420950599052953
439,13.964496378957667
440,13.767714787649265
441,14.86356117926491
442,12.694794390910104
443,12.423400488779485
444,13.9851467944815
445,13.399425429210492
446,14.009628350179634
447,12.990231957946099
448,13.43985920130006
449,13.746113998059352
450,13.47008663729482
451,13.123201736521944
452,14.202462464617156
453,13.890775569093357
454,13.086847169987799
455,13.407022667319245
456,13.46642678205094
457,14.523922575754462
